Date,Open,High,Low,Close,Adj Close,Volume
1999-06-22,107.625,108.21875,107.015625,107.15625,63.059844970703125,398800
1999-06-23,106.96875,107.03125,106.28125,106.5,62.67362594604492,493800
1999-06-24,106.375,106.40625,104.75,105.625,62.158729553222656,603500
1999-06-25,106.125,106.40625,105.5,105.734375,62.223052978515625,297600
1999-06-28,106.5625,107.0,106.25,106.6875,62.78396987915039,522300
1999-06-29,106.59375,108.0,106.328125,107.625,63.33562088012695,308300
1999-06-30,107.8125,110.25,107.25,109.375,64.36548614501953,1151100
1999-07-01,109.84375,111.0,109.0625,110.71875,65.15629577636719,1408100
1999-07-02,110.8125,111.75,110.625,111.65625,65.70796203613281,393900
1999-07-06,111.6875,112.5,111.265625,111.40625,65.56085968017578,548000
1999-07-07,111.25,111.84375,110.8125,111.5625,65.6528091430664,563100
1999-07-08,111.09375,112.25,111.0,111.15625,65.4136734008789,430000
1999-07-09,111.71875,112.09375,111.40625,112.0625,65.947021484375,323300
1999-07-12,112.59375,112.59375,111.59375,111.84375,65.81830596923828,414200
1999-07-13,111.09375,112.234375,110.8125,111.90625,65.85504150390625,341900
1999-07-14,112.3125,112.3125,111.25,111.65625,65.70796203613281,354100
1999-07-15,112.3125,112.34375,111.46875,111.703125,65.73551940917969,287100
1999-07-16,111.9375,112.1875,111.4375,112.03125,65.9481430053711,226300
1999-07-19,112.375,112.625,111.6875,111.765625,65.79180145263672,290700
1999-07-20,111.28125,111.8125,109.5,109.65625,64.55005645751953,816500
1999-07-21,109.84375,110.59375,109.34375,109.9375,64.7156753540039,534900
1999-07-22,109.78125,110.46875,108.6875,109.4375,64.42132568359375,1008500
1999-07-23,110.0,110.09375,108.625,109.0625,64.20052337646484,541700
1999-07-26,108.71875,109.234375,108.34375,108.4375,63.83262634277344,377600
1999-07-27,109.15625,110.234375,108.90625,109.625,64.53170013427734,1080200
1999-07-28,109.625,110.25,109.3125,109.4375,64.42132568359375,459100
1999-07-29,108.4375,108.59375,106.9375,107.78125,63.44632339477539,1201800
1999-07-30,107.9375,108.234375,106.3125,106.34375,62.60020065307617,788700
1999-08-02,106.375,107.90625,106.03125,106.5625,62.72892379760742,673700
1999-08-03,107.125,107.25,105.859375,106.71875,62.82088088989258,1141400
1999-08-04,107.15625,108.109375,106.5,106.65625,62.78410339355469,1571300
1999-08-05,107.0,108.34375,105.5,108.34375,63.77750015258789,1613300
1999-08-06,107.5,108.25,106.5,107.09375,63.041648864746094,800600
1999-08-09,107.1875,107.5625,106.75,107.125,63.06005096435547,634100
1999-08-10,107.0,107.15625,105.28125,106.75,62.839263916015625,2335100
1999-08-11,107.375,108.09375,106.53125,108.0,63.575069427490234,716300
1999-08-12,108.25,109.125,107.875,107.90625,63.51991653442383,595100
1999-08-13,109.21875,110.0,109.015625,110.0,64.75243377685547,567200
1999-08-16,110.0,110.6875,109.640625,110.65625,65.1387710571289,663300
1999-08-17,111.65625,111.71875,110.1875,111.25,65.48828125,625600
1999-08-18,110.84375,111.5,109.8125,109.890625,64.6880111694336,776200
1999-08-19,109.03125,110.1875,109.015625,109.75,64.60525512695312,732600
1999-08-20,109.875,111.1875,109.75,111.15625,65.5698471069336,688300
1999-08-23,111.71875,113.3125,111.515625,113.296875,66.83262634277344,1016900
1999-08-24,112.78125,113.75,111.78125,112.9375,66.6205825805664,1476300
1999-08-25,113.1875,113.625,112.015625,113.625,67.02619934082031,864200
1999-08-26,113.15625,113.28125,111.96875,112.0625,66.10441589355469,749500
1999-08-27,112.40625,112.40625,111.0,111.0,65.47772216796875,656000
1999-08-30,111.15625,111.28125,108.9375,109.0625,64.33476257324219,789600
1999-08-31,109.15625,109.96875,107.78125,108.25,63.85548400878906,1038800
1999-09-01,108.9375,109.5625,108.53125,109.5625,64.62973022460938,1136500
1999-09-02,108.0625,108.75,107.375,108.40625,63.947689056396484,1048200
1999-09-03,110.40625,111.3125,110.0,111.3125,65.66206359863281,709500
1999-09-07,110.71875,111.1875,110.125,110.25,65.0353012084961,423700
1999-09-08,109.75,111.25,109.625,110.3125,65.07218933105469,773400
1999-09-09,110.4375,111.03125,109.75,110.5625,65.21961212158203,554800
1999-09-10,111.8125,111.875,110.25,110.3125,65.07218933105469,660100
1999-09-13,110.03125,110.5,109.84375,110.3125,65.07218933105469,518700
1999-09-14,109.875,109.875,109.0,109.34375,64.50070190429688,806700
1999-09-15,110.25,110.28125,107.84375,107.875,63.63431930541992,1055000
1999-09-16,108.28125,108.28125,106.375,107.53125,63.4315185546875,1439300
1999-09-17,108.3125,108.625,107.84375,108.375,64.00721740722656,580400
1999-09-20,108.46875,108.46875,107.875,108.03125,63.804161071777344,341300
1999-09-21,107.09375,107.3125,105.53125,105.84375,62.5121955871582,1491900
1999-09-22,106.125,106.125,104.890625,105.140625,62.096954345703125,1561300
1999-09-23,105.96875,106.0,102.640625,102.6875,60.64811325073242,2152200
1999-09-24,102.390625,103.484375,101.4375,102.640625,60.620460510253906,1745100
1999-09-27,103.71875,104.125,102.9375,103.09375,60.88811111450195,1184200
1999-09-28,102.5,103.25,100.75,102.75,60.685081481933594,2126400
1999-09-29,102.75,103.4375,101.875,102.0,60.242103576660156,1055300
1999-09-30,102.78125,104.125,102.3125,103.625,61.201881408691406,1157000
1999-10-01,102.546875,103.15625,101.78125,102.59375,60.5927734375,1263800
1999-10-04,103.375,104.40625,103.25,104.40625,61.663204193115234,655500
1999-10-05,104.328125,105.1875,102.65625,104.015625,61.432525634765625,2400000
1999-10-06,104.4375,105.90625,104.25,105.875,62.53068542480469,856900
1999-10-07,106.0625,106.0625,105.125,105.265625,62.17081832885742,529900
1999-10-08,105.40625,106.59375,104.96875,106.59375,62.95520782470703,924000
1999-10-11,106.375,107.125,106.203125,106.375,62.82600784301758,209600
1999-10-12,106.28125,106.28125,104.1875,104.21875,61.55250549316406,1083900
1999-10-13,103.75,104.4375,102.0,102.0625,60.279014587402344,1821400
1999-10-14,102.40625,103.5,101.21875,102.625,60.611209869384766,1619400
1999-10-15,100.9375,101.65625,99.875,100.0,59.08042907714844,2300500
1999-10-18,100.21875,101.375,99.5625,101.125,59.745113372802734,2019900
1999-10-19,102.46875,103.34375,101.75,102.1875,60.37283706665039,1207500
1999-10-20,103.0,104.0625,102.5,103.71875,61.2774772644043,1329300
1999-10-21,102.125,103.4375,101.6875,103.4375,61.11137008666992,993200
1999-10-22,104.09375,105.34375,103.8125,104.5,61.739051818847656,1149700
1999-10-25,103.6875,104.1875,103.15625,103.375,61.07439422607422,619500
1999-10-26,103.9375,104.1875,102.6875,102.6875,60.6682243347168,1208500
1999-10-27,103.3125,104.34375,102.78125,104.25,61.59138107299805,791800
1999-10-28,106.0625,106.625,105.5625,106.5625,62.95756530761719,1030400
1999-10-29,107.4375,108.0,106.875,107.5625,63.548377990722656,2217100
1999-11-01,107.5,107.625,106.5,106.5,62.920719146728516,559800
1999-11-02,106.96875,107.6875,105.65625,105.6875,62.440650939941406,975300
1999-11-03,106.8125,106.8125,105.75,106.21875,62.754520416259766,1025500
1999-11-04,107.03125,107.4375,106.09375,106.625,62.99457931518555,578600
1999-11-05,107.96875,108.34375,106.9375,107.53125,63.52992630004883,1139100
1999-11-08,106.375,107.5625,106.375,107.375,63.43761444091797,628600
1999-11-09,107.875,107.875,106.0,106.3125,62.80988693237305,668000
1999-11-10,105.59375,106.84375,105.40625,106.0,62.625328063964844,825600
1999-11-11,106.25,106.625,105.5625,106.09375,62.68067932128906,727400
1999-11-12,106.96875,108.0625,105.53125,108.0625,63.84381103515625,818200
1999-11-15,107.90625,108.234375,107.28125,107.8125,63.696102142333984,573400
1999-11-16,108.4375,109.984375,107.625,109.921875,64.94235229492188,1382000
1999-11-17,109.4375,109.71875,109.0,109.21875,64.52690887451172,433900
1999-11-18,109.9375,110.71875,109.59375,110.515625,65.29312133789062,645300
1999-11-19,109.90625,110.46875,109.59375,110.015625,65.10963439941406,327800
1999-11-22,110.0,111.21875,109.765625,111.125,65.76622772216797,324000
1999-11-23,111.21875,111.21875,109.8125,110.09375,65.15587615966797,362000
1999-11-24,109.59375,110.5,109.515625,110.140625,65.18363952636719,251600
1999-11-26,110.65625,110.65625,109.40625,109.4375,64.76751708984375,165100
1999-11-29,109.5625,109.859375,108.953125,109.546875,64.8322525024414,390700
1999-11-30,109.546875,110.5,108.203125,108.6875,64.32365417480469,620000
1999-12-01,108.6875,110.125,108.65625,110.09375,65.15587615966797,435500
1999-12-02,110.15625,110.8125,110.140625,110.609375,65.46106719970703,266100
1999-12-03,111.8125,113.375,111.765625,112.953125,66.84808349609375,862700
1999-12-06,112.953125,113.125,112.03125,112.25,66.43203735351562,304000
1999-12-07,112.609375,112.8125,111.203125,111.203125,65.81241607666016,505300
1999-12-08,111.015625,111.875,110.46875,110.46875,65.37781524658203,454800
1999-12-09,111.46875,112.15625,110.46875,111.375,65.91417694091797,832800
1999-12-10,112.15625,112.96875,111.1875,112.46875,66.56148529052734,472000
1999-12-13,111.71875,112.65625,111.625,112.21875,66.41352844238281,570900
1999-12-14,111.5625,112.59375,111.46875,111.8125,66.17308044433594,536300
1999-12-15,111.375,112.90625,111.34375,112.265625,66.44123077392578,465700
1999-12-16,112.734375,112.734375,111.375,112.40625,66.5245361328125,623500
1999-12-17,113.0625,113.984375,112.8125,112.8125,66.82917022705078,472700
1999-12-20,113.25,113.3125,111.125,111.4375,66.01457977294922,521700
1999-12-21,111.0625,112.65625,110.9375,112.0625,66.38483428955078,773700
1999-12-22,112.3125,112.734375,111.90625,112.1875,66.45886993408203,407800
1999-12-23,113.0,114.484375,113.0,114.484375,67.81953430175781,524600
1999-12-27,114.5625,114.90625,113.9375,114.125,67.60664367675781,450400
1999-12-28,113.84375,115.296875,113.84375,115.0625,68.16201782226562,769600
1999-12-29,115.484375,115.578125,114.6875,114.875,68.05088806152344,273900
1999-12-30,115.46875,115.71875,114.375,114.453125,67.80103302001953,494700
1999-12-31,114.65625,115.59375,114.390625,115.1875,68.23607635498047,549000
2000-01-03,116.03125,116.03125,113.0,113.5,67.23639678955078,1278800
2000-01-04,112.28125,112.96875,109.765625,109.765625,65.0241928100586,1535700
2000-01-05,110.0,112.375,109.03125,111.1875,65.86650848388672,2007000
2000-01-06,111.40625,113.171875,111.1875,111.75,66.19969940185547,2639500
2000-01-07,113.3125,115.5625,113.21875,115.5,68.4211654663086,3767400
2000-01-10,116.8125,116.8125,115.4375,116.0,68.71737670898438,762900
2000-01-11,115.15625,116.75,115.015625,115.140625,68.20831298828125,1658700
2000-01-12,115.5,116.1875,115.15625,115.4375,68.38420104980469,813300
2000-01-13,116.015625,116.625,115.21875,115.875,68.64332580566406,1192200
2000-01-14,117.46875,117.5,116.125,117.5,69.60598754882812,1935500
2000-01-18,116.4375,116.875,115.5,115.71875,68.55078125,656500
2000-01-19,115.625,115.796875,114.59375,115.5625,68.45821380615234,1003400
2000-01-20,115.9375,115.96875,112.65625,113.734375,67.37523651123047,887000
2000-01-21,114.1875,114.1875,112.3125,112.8125,66.87326049804688,783200
2000-01-24,113.25,113.625,109.0625,110.0,65.20600128173828,2066100
2000-01-25,110.59375,110.875,108.75,110.34375,65.4097671508789,1728200
2000-01-26,110.21875,111.375,110.125,110.46875,65.48387908935547,1001400
2000-01-27,111.125,111.609375,109.1875,110.46875,65.48387908935547,853900
2000-01-28,109.84375,110.0625,107.140625,107.40625,63.66851806640625,1253300
2000-01-31,107.140625,109.625,107.0,109.5,64.90962982177734,996600
2000-02-01,109.5625,110.71875,109.03125,110.28125,65.37274932861328,786500
2000-02-02,110.375,111.1875,109.65625,109.6875,65.02079772949219,618100
2000-02-03,110.625,110.65625,108.21875,110.5,65.50245666503906,863300
2000-02-04,110.4375,110.96875,109.34375,109.75,65.05782318115234,474000
2000-02-07,109.15625,109.46875,108.375,108.75,64.46505737304688,718900
2000-02-08,109.90625,110.34375,109.125,109.3125,64.79845428466797,993100
2000-02-09,109.1875,109.375,106.78125,106.90625,63.37210464477539,819900
2000-02-10,107.265625,107.59375,106.015625,107.0,63.42768859863281,1263500
2000-02-11,106.5625,106.5625,103.625,104.5,61.94572448730469,2148400
2000-02-14,105.0,105.59375,104.5625,105.5,62.53851318359375,1300800
2000-02-15,105.59375,107.875,105.015625,107.4375,63.68696212768555,1360000
2000-02-16,106.875,107.6875,105.75,105.8125,62.723777770996094,725800
2000-02-17,106.78125,106.859375,104.65625,104.78125,62.112430572509766,1164100
2000-02-18,105.0,105.0,102.0,102.25,60.6866569519043,1526700
2000-02-22,102.875,103.46875,101.0,102.8125,61.020530700683594,1518800
2000-02-23,102.96875,103.5,101.625,102.25,60.6866569519043,1558900
2000-02-24,102.5625,102.6875,99.5625,102.0,60.53830337524414,4518700
2000-02-25,100.59375,101.46875,98.1875,98.5625,58.49811935424805,3316900
2000-02-28,99.1875,101.625,98.25,100.140625,59.43473815917969,3068300
2000-02-29,101.1875,102.125,100.4375,101.5625,60.27861022949219,1205000
2000-03-01,101.78125,102.78125,100.6875,101.625,60.31571578979492,1136200
2000-03-02,101.46875,102.25,101.0,101.6875,60.35283660888672,576000
2000-03-03,103.34375,104.546875,103.0,103.875,61.65110397338867,1678200
2000-03-06,103.8125,103.984375,101.140625,101.71875,60.37137222290039,1220500
2000-03-07,101.46875,101.53125,97.53125,98.0,58.16426086425781,3745500
2000-03-08,98.75,99.375,97.15625,98.46875,58.44245529174805,2618900
2000-03-09,98.84375,100.4375,97.3125,100.328125,59.546016693115234,1715100
2000-03-10,99.90625,101.0625,98.96875,99.5625,59.091590881347656,1352600
2000-03-13,96.84375,100.1875,96.84375,99.625,59.12873840332031,1506500
2000-03-14,100.3125,100.6875,98.0,98.46875,58.44245529174805,854300
2000-03-15,98.625,101.984375,97.65625,101.625,60.31571578979492,2040200
2000-03-16,102.5625,106.875,102.40625,106.78125,63.37607955932617,4857700
2000-03-17,106.0,107.71875,105.671875,106.125,63.07984161376953,3710500
2000-03-20,106.28125,107.34375,105.890625,106.8125,63.48853302001953,1812000
2000-03-21,106.5625,109.1875,105.9375,109.125,64.86304473876953,2310300
2000-03-22,109.15625,109.25,107.8125,108.578125,64.53794860839844,2434800
2000-03-23,108.375,111.5,108.25,111.125,66.05184936523438,1894400
2000-03-24,110.53125,112.46875,110.28125,111.125,66.05184936523438,1903400
2000-03-27,111.34375,111.90625,109.6875,109.8125,65.271728515625,1431300
2000-03-28,109.125,110.984375,109.125,109.375,65.01165008544922,1575100
2000-03-29,109.84375,111.21875,108.9375,110.75,65.82892608642578,1426600
2000-03-30,109.875,111.5,108.875,110.0625,65.42027282714844,3573300
2000-03-31,110.796875,111.25,109.0625,109.4375,65.04877471923828,1103400
2000-04-03,109.3125,112.6875,109.125,112.6875,66.98058319091797,1411100
2000-04-04,112.5625,114.34375,106.34375,111.6875,66.38619995117188,6635600
2000-04-05,110.3125,112.3125,109.890625,110.375,65.60604095458984,3400700
2000-04-06,111.375,112.21875,110.375,111.421875,66.22831726074219,2279700
2000-04-07,111.96875,111.984375,110.5625,110.90625,65.92179870605469,1027100
2000-04-10,111.21875,112.984375,110.90625,112.0625,66.60907745361328,1833500
2000-04-11,112.25,113.734375,110.84375,113.25,67.31494140625,3624800
2000-04-12,113.875,114.53125,110.5,110.515625,65.6895980834961,3620700
2000-04-13,111.359375,111.5625,108.75,109.03125,64.8073501586914,4333100
2000-04-14,107.4375,108.25,101.515625,102.515625,60.93446350097656,4518600
2000-04-17,102.875,106.03125,102.25,106.0,63.0056037902832,5978400
2000-04-18,106.46875,107.78125,105.890625,107.0625,63.63713073730469,1576900
2000-04-19,107.4375,108.0625,106.328125,106.8125,63.48853302001953,1536500
2000-04-20,107.0625,108.78125,106.84375,108.78125,64.68597412109375,1886300
2000-04-24,107.0,109.25,106.75,108.875,64.74170684814453,1714200
2000-04-25,109.71875,111.625,108.78125,111.28125,66.17253112792969,2798800
2000-04-26,111.5625,111.5625,108.9375,109.0,64.81603240966797,2051700
2000-04-27,107.09375,109.5,107.09375,108.375,64.44438934326172,1656700
2000-04-28,109.375,109.5,107.0,107.5625,63.96128845214844,1166000
2000-05-01,107.96875,109.34375,107.15625,108.125,64.2957992553711,1385800
2000-05-02,107.5,108.234375,106.8125,107.0625,63.663963317871094,705000
2000-05-03,106.515625,106.71875,103.75,104.8125,62.32595443725586,2333500
2000-05-04,105.28125,105.28125,103.78125,104.3125,62.02872085571289,1154900
2000-05-05,103.3125,105.890625,103.3125,105.84375,62.93921661376953,1352100
2000-05-08,105.265625,106.375,105.0,105.9375,62.99497985839844,665500
2000-05-09,106.0625,106.9375,105.0,105.375,62.66051483154297,1194600
2000-05-10,104.53125,105.09375,102.625,103.3125,61.43401336669922,1832600
2000-05-11,104.0,105.90625,103.875,105.75,62.88344955444336,1342700
2000-05-12,106.0,106.78125,105.75,106.25,63.18083190917969,999400
2000-05-15,106.46875,108.25,106.0625,108.203125,64.34217071533203,721400
2000-05-16,108.875,109.78125,108.1875,109.3125,65.00193786621094,1155300
2000-05-17,108.3125,108.6875,107.5625,107.75,64.07275390625,896000
2000-05-18,108.015625,108.8125,107.40625,107.4375,63.886940002441406,931300
2000-05-19,106.5625,107.03125,105.515625,106.5625,63.466426849365234,1394200
2000-05-22,106.125,106.34375,103.625,105.53125,62.85224533081055,1233400
2000-05-23,105.59375,105.6875,104.015625,104.4375,62.20082092285156,715700
2000-05-24,104.734375,105.6875,103.46875,105.4375,62.79644012451172,1256700
2000-05-25,105.71875,105.8125,102.5625,103.5,61.64242935180664,1199600
2000-05-26,103.46875,103.984375,102.53125,103.125,61.41915512084961,918800
2000-05-30,104.125,105.5,103.53125,105.4375,62.79644012451172,822500
2000-05-31,105.03125,106.09375,105.0,105.3125,62.721954345703125,476100
2000-06-01,105.984375,107.0,105.34375,106.5,63.42927169799805,791900
2000-06-02,108.75,108.96875,107.515625,107.515625,64.0340805053711,751000
2000-06-05,107.375,108.734375,107.375,108.25,64.47151947021484,750600
2000-06-06,107.5,107.984375,107.0625,107.640625,64.1085433959961,392700
2000-06-07,107.375,108.6875,107.03125,108.34375,64.52732849121094,895300
2000-06-08,107.71875,107.71875,106.375,106.78125,63.59675216674805,847900
2000-06-09,107.71875,107.71875,105.890625,106.265625,63.28963851928711,818500
2000-06-12,106.640625,106.6875,105.65625,105.71875,62.96393966674805,429700
2000-06-13,105.1875,106.703125,104.875,106.5,63.42927169799805,954000
2000-06-14,106.921875,107.484375,106.40625,107.25,63.875919342041016,614900
2000-06-15,107.125,107.75,106.640625,106.84375,63.63394546508789,647700
2000-06-16,107.046875,107.15625,104.515625,104.515625,62.2811393737793,3000700
2000-06-19,104.765625,106.0625,104.328125,105.59375,62.92359161376953,930300
2000-06-20,105.40625,105.4375,104.0625,104.75,62.42085266113281,1360800
2000-06-21,104.3125,105.25,104.140625,104.9375,62.53260040283203,599800
2000-06-22,104.59375,105.03125,103.375,104.0,61.97398376464844,888200
2000-06-23,104.21875,104.984375,103.78125,104.4375,62.23462677001953,726800
2000-06-26,104.9375,105.96875,104.71875,105.96875,63.147090911865234,1014800
2000-06-27,105.65625,106.25,105.09375,105.375,62.79331970214844,415600
